idTweets,rater-1(annotator-1),rater-2(annotator-2),rater-3(annotator-3),consolidation column
358247760174125057,P,P,P,P
358231361947439104,NN,NN,NN,NN
358224350589104128,NN,NN,NN,NN
358065812621377536,NN,NN,NN,NN
358298202367201281,NN,NN,NN,NN
358023314788192256,P,P,NN,P
358370191731728384,NN,NN,P,NN
358252967683559426,NN,NN,P,NN
358260970449141763,P,P,P,P
358013672276246529,N,N,NN,N
358324922285686785,NN,NN,NN,NN
358215725489455105,NN,NN,NN,NN
358328970279788545,NN,NN,NN,NN
358371522412806144,P,P,NN,P
358239421201514497,N,NN,N,N
358081575583354880,NN,NN,NN,NN
358294731366735873,P,P,P,P
358239066111737857,NN,NN,NN,NN
358019748379897856,NN,NN,NN,NN
358093444453257216,NN,NN,P,NN
358110550762336256,NN,NN,NN,NN
358290819217752066,P,NN,NN,NN
358017538099122178,NN,NN,NN,NN
358238379193798656,NN,NN,NN,NN
358152781313871872,NN,NN,NN,NN
358086741871583232,P,P,NN,P
358059206399627264,NN,NN,P,NN
358328278731735040,P,P,P,P
358380930513117185,NN,NN,NN,NN
358611845839470592,NN,NN,NN,NN
358395728437059585,NN,NN,NN,NN
358435901933752321,NN,NN,NN,NN
358664385754963968,NN,NN,NN,NN
358669339949404161,NN,NN,NN,NN
358708465767682049,P,P,P,P
358624095358824450,P,P,P,P
358428941796655104,P,P,P,P
358683804426190848,P,P,NN,P
358475959370280960,NN,NN,NN,NN
358691301299986433,NN,NN,NN,NN
358456366412730368,NN,NN,NN,NN
358724490307837952,NN,NN,P,NN
358394294219980800,NN,NN,NN,NN
358597638825848834,NN,NN,NN,NN
358573692239888384,NN,NN,P,NN
358682931801235458,P,P,P,P
358405883132264449,NN,NN,NN,NN
358473712900648960,P,P,NN,P
358701926944215041,NN,NN,NN,NN
358680441953333249,NN,NN,P,NN
358429152308772864,P,P,P,P
358715065823801344,P,NN,P,P
358919618918092800,NN,NN,NN,NN
358981635946983424,P,P,N,P
359049911108513793,NN,NN,NN,NN
359060846149763072,NN,NN,NN,NN
358959278528675840,P,P,NN,P
358770195092873217,NN,P,NN,NN
358952970332811264,NN,NN,N,NN
359058511012966400,NN,NN,NN,NN
358927531342594048,N,N,N,N
358739525486395393,P,P,NN,P
358873501987381248,NN,NN,NN,NN
359045828054228993,NN,NN,NN,NN
359007673812910081,N,N,NN,N
358855803215679488,P,P,P,P
359085690619191296,P,P,P,P
358769348271276033,P,P,NN,P
358764696846868482,NN,NN,P,NN
359029464501469186,P,P,P,P
359039997711618048,NN,NN,NN,NN
358776071891599360,NN,NN,NN,NN
359461217712078848,NN,NN,NN,NN
359366519110635520,P,P,P,P
359411793686298626,NN,NN,NN,NN
359131958812475394,NN,NN,NN,NN
359428074179280896,NN,NN,NN,NN
359435171281784832,NN,NN,N,NN
359287396342312962,NN,NN,NN,NN
359362624242196480,P,P,P,P
359456515066839040,NN,NN,NN,NN
359409313221050368,NN,NN,NN,NN
359365350091005953,P,NN,P,P
359422889952415744,NN,NN,P,NN
359459322163494914,NN,NN,NN,NN
359392966168678400,NN,NN,P,NN
359445173475872770,NN,NN,NN,NN
359461437346807810,NN,NN,NN,NN
359367742811418624,N,N,N,N
359386067361083392,NN,NN,P,NN
359450342863290368,P,P,NN,P
359457374395826176,P,P,P,P
359363205635641344,NN,NN,NN,NN
359440354681954304,NN,NN,NN,NN
359100485892317184,NN,NN,NN,NN
359399800560558082,P,NN,P,P
359441180243025920,NN,NN,P,NN
359394531306770432,NN,NN,NN,NN
359355404666413056,P,P,P,P
359117370901536768,P,P,NN,P
359395837178155008,NN,NN,NN,NN
359170370378539008,P,P,N,P
359352733985292288,N,N,N,N
359441293304279042,P,P,P,P
359453133446971392,NN,NN,P,NN
359432848102535168,P,P,N,P
359189331497336832,NN,NN,NN,NN
359427028119863299,P,P,P,P
359372338183147523,P,P,P,P
359387571358793728,NN,N,NN,NN
359248702516371456,P,P,NN,P
359272039594463232,P,P,N,P
359427641973440513,NN,NN,NN,NN
359372633701232640,P,P,P,P
359461394208407552,NN,NN,NN,NN
359352304752803841,P,P,P,P
359108567732719616,P,P,NN,P
359374845584228352,NN,NN,N,NN
359391326351015937,P,P,NN,P
359378346209067008,P,P,P,P
359366923814838273,P,NN,P,P
359655755655290880,NN,NN,N,NN
359674896147689473,NN,NN,NN,NN
359742232783364096,NN,NN,P,NN
359730605946179584,NN,NN,P,NN
359527684503633920,P,P,P,P
359479648968638467,NN,NN,P,NN
359765113001103360,NN,NN,NN,NN
359562553241772032,P,P,P,P
359468146995904514,NN,NN,P,NN
359524409985351682,NN,NN,NN,NN
359721768585396224,NN,NN,P,NN
359823351444803585,NN,NN,NN,NN
359471523276402688,NN,NN,N,NN
359587652263100420,P,P,P,P
359528956682178562,P,P,P,P
359471311656988672,NN,NN,P,NN
359668693732560898,NN,NN,P,NN
359715570633019392,P,NN,P,P
359534394911899648,P,P,P,P
359656001848360961,NN,NN,NN,NN
359795547562979328,NN,NN,N,NN
359684860169814018,P,P,P,P
359484650663579648,NN,NN,NN,NN
359536512775364609,NN,NN,NN,NN
359791323064180737,NN,NN,P,NN
359493868930072576,NN,NN,P,NN
359465096398909441,NN,NN,NN,NN
359748373810659328,P,P,P,P
359495198528638977,NN,N,P,NN
359546970542587905,NN,NN,P,NN
359543923716272128,NN,NN,NN,NN
359653494346616832,NN,NN,NN,NN
359485965917618176,NN,NN,NN,NN
359597402648358912,P,P,N,P
359644428475969536,NN,NN,NN,NN
359577636219011074,NN,NN,NN,NN
359730624937992192,P,P,N,P
359471538442993664,NN,NN,NN,NN
359538177679179777,NN,NN,P,NN
359523466581524481,NN,NN,P,NN
359467691813249025,NN,NN,P,NN
359502197454684162,P,P,P,P
359658302621224961,NN,NN,NN,NN
359486910089007104,NN,NN,NN,NN
359687670353498114,NN,NN,NN,NN
359510201872818177,P,P,P,P
359817227513503744,NN,NN,NN,NN
359483807566532608,NN,NN,NN,NN
359773562552336384,NN,NN,NN,NN
359671563181756416,P,P,NN,P
359635059235487745,NN,NN,N,NN
359473940105674752,NN,NN,NN,NN
359475434687168513,NN,NN,N,NN
359657421624451074,NN,NN,NN,NN
359482455964659712,NN,NN,P,NN
359477955468070913,P,N,P,P
359470501774635008,NN,NN,NN,NN
359565809548402689,NN,NN,NN,NN
359713013852418048,NN,NN,NN,NN
359470523039760384,NN,NN,P,NN
359471160943054849,NN,NN,P,NN
359701379285139459,NN,NN,NN,NN
359525953250140160,NN,NN,N,NN
360061813171290113,NN,NN,NN,NN
359850968600416257,P,P,P,P
359876534019964930,P,P,P,P
359827413762457600,NN,NN,NN,NN
359846628875710466,NN,NN,NN,NN
360087005704634368,NN,NN,NN,NN
359900200925540352,NN,NN,NN,NN
360033119744696320,NN,NN,NN,NN
359845424670056448,NN,NN,N,NN
360020208733265920,NN,NN,NN,NN
359897550360289280,NN,NN,P,NN
359993176846639104,P,P,P,P
359862617185062912,NN,N,N,N
359831678530752512,P,NN,P,P
359858336788787200,NN,NN,NN,NN
359846024216457216,P,P,P,P
360064163512467458,NN,NN,NN,NN
359877944803475457,NN,NN,P,NN
359829311244599297,NN,NN,P,NN
360092872504131584,NN,NN,P,NN
359984881348001792,NN,NN,NN,NN
359990111166922752,NN,NN,P,NN
359836166297632768,NN,NN,P,NN
360511760622551041,NN,NN,NN,NN
360522790127935488,P,P,P,P
360538065091035136,NN,NN,P,NN
360513181921181696,NN,NN,NN,NN
360508184240201728,NN,NN,NN,NN
360488116517212160,P,P,P,P
360483926009061376,P,P,P,P
360496013817036800,P,P,P,P
360484267370889216,P,P,P,P
360502654364942337,P,P,P,P
360508826769817600,NN,NN,NN,NN
360507555916677120,NN,NN,P,NN
360454766565916672,NN,NN,NN,NN
360484297636982784,P,P,P,P
360455562326065152,N,N,P,N
360532689142546432,P,NN,P,P
360520406534336513,NN,NN,P,NN
360542280546918400,NN,NN,NN,NN
360486558673022977,P,P,P,P
360533936155271168,NN,NN,P,NN
360483837953851392,P,P,P,P
360492713939976192,NN,NN,NN,NN
360568716238401537,NN,NN,NN,NN
360750684527800320,NN,NN,NN,NN
360842358406905857,NN,NN,P,NN
360643233723842561,NN,NN,NN,NN
360839323987357697,NN,NN,NN,NN
360555251260076032,P,P,P,P
360572748671619072,NN,NN,NN,NN
360842812662611968,NN,NN,P,NN
360597511439781889,P,P,P,P
360624731017314304,NN,NN,N,NN
360862640144265216,P,P,P,P
360845668673261568,NN,N,P,NN
360577680426532867,NN,N,NN,NN
360863711042342914,P,P,P,P
360845900974796800,NN,NN,P,NN
360594775021334528,NN,NN,NN,NN
360746183066517505,P,P,P,P
360851922913206273,P,P,P,P
360897887963578368,P,P,NN,P
360847390783180800,NN,NN,P,NN
360782298402127873,P,P,P,P
360858987849203714,NN,NN,P,NN
360760178645270531,NN,NN,N,NN
360810269955457024,NN,NN,P,NN
360847047525548033,NN,NN,P,NN
360876996106010624,P,P,P,P
360755621215219712,NN,NN,NN,NN
360843577112281090,NN,NN,P,NN
360841019966750720,NN,NN,NN,NN
360817856260210688,NN,NN,NN,NN
360759864269619200,NN,NN,P,NN
360890665489530880,NN,NN,P,NN
360552116261097474,NN,NN,P,NN
360593696917430273,NN,NN,P,NN
360902681390358528,NN,NN,P,NN
360755178632249344,NN,NN,NN,NN
360648743785201664,NN,N,NN,NN
360692516665831424,NN,NN,NN,NN
360820982816055297,NN,NN,P,NN
360650666257027072,NN,NN,NN,NN
360808840956084224,NN,NN,NN,NN
360589740908621824,P,P,P,P
360770562156544001,NN,NN,NN,NN
360764710519443458,NN,NN,NN,NN
360759899157831681,NN,NN,P,NN
360776115679268866,NN,NN,NN,NN
360843941781839872,NN,NN,P,NN
360845124663656448,P,P,NN,P
360843045668790274,NN,NN,P,NN
360898175034331137,NN,NN,P,NN
360838551623053314,NN,NN,NN,NN
360759556550303744,NN,NN,P,NN
360762471960686593,NN,NN,P,NN
360698638059577344,NN,NN,P,NN
360830284498866177,NN,NN,P,NN
360946340525645826,P,P,N,P
360971507507265537,P,P,P,P
361241369764835328,NN,NN,P,NN
360943514453950464,P,P,NN,P
361186974545092608,P,P,NN,P
361051293218914304,NN,NN,NN,NN
360945936618360832,P,P,P,P
361222801924964352,NN,NN,NN,NN
360945941701853185,NN,NN,P,NN
361271683694346240,N,N,N,N
360961342741553153,NN,NN,NN,NN
360989799512936448,P,P,P,P
361007702547251200,NN,NN,NN,NN
360934751093268481,P,P,P,P
361149174282072066,NN,NN,NN,NN
360975538187284480,N,N,N,N
360987786347679746,P,P,P,P
360944959404253187,NN,NN,P,NN
360955162124238849,NN,NN,NN,NN
361202383293906945,NN,NN,NN,NN
361208571750387712,NN,NN,NN,NN
361003724862263296,NN,NN,N,NN
360961933165346816,P,P,P,P
360996235534024704,NN,NN,NN,NN
361180128107175939,N,N,N,N
361236813127487488,N,N,P,N
360997935762259968,NN,NN,NN,NN
360976126505533441,NN,NN,NN,NN
361071721006108672,NN,NN,NN,NN
361196248604225536,NN,NN,NN,NN
360953614556078081,NN,NN,NN,NN
360980575844184065,NN,NN,NN,NN
361493897190457345,NN,NN,NN,NN
361312502010740737,NN,NN,P,NN
361300672395739137,NN,NN,NN,NN
361335566706548736,P,P,P,P
361323297478152192,NN,NN,NN,NN
361601119576793088,NN,NN,NN,NN
361528815635271680,P,P,P,P
361289953956737024,N,N,N,N
361526634047733760,P,P,P,P
361503138416574465,NN,NN,NN,NN
361621641492566017,P,P,NN,P
361315240887058433,P,P,P,P
361529117369315328,P,P,P,P
361524920301273088,P,P,P,P
361310772854403073,NN,NN,NN,NN
361470133987835908,P,P,N,P
361389272881840128,NN,NN,NN,NN
361588508063834112,P,P,P,P
361534930439774208,P,P,NN,P
361510755163586561,NN,NN,P,NN
361491287096041473,P,P,P,P
361602675495800834,P,P,P,P
361527899750285313,P,P,P,P
361584873766535169,NN,NN,NN,NN
361466464219303936,NN,NN,NN,NN
361612119931760640,NN,NN,NN,NN
361528683162378241,P,P,P,P
361349129017892864,NN,NN,NN,NN
361526761080631298,P,P,P,P
361489460921241601,NN,NN,NN,NN
361321591411441664,NN,NN,NN,NN
361635910003073025,NN,NN,NN,NN
361303805071073280,NN,NN,NN,NN
361605463172841473,NN,NN,NN,NN
361524245697789953,P,P,P,P
361666202973638658,NN,NN,P,NN
361698649186631682,N,N,N,N
361930670097956864,NN,NN,NN,NN
361806698333208576,NN,NN,P,NN
361836622985170946,NN,NN,NN,NN
361836724168572929,NN,NN,NN,NN
361798569277128704,NN,N,NN,NN
361999388580651008,NN,NN,NN,NN
361914497289568256,P,P,P,P
361960319460974594,NN,NN,NN,NN
361911964420677634,NN,NN,NN,NN
361697056412274689,NN,NN,NN,NN
361830641857335296,P,P,P,P
361996740095770624,P,P,P,P
361821982389575683,NN,NN,NN,NN
361686614365319168,NN,NN,NN,NN
361801455105081344,P,P,P,P
361989409622601729,P,P,NN,P
361663912535527425,NN,NN,P,NN
361934569856974850,P,P,NN,P
361660847568863235,P,P,P,P
361962993971503104,NN,NN,NN,NN
361643013824446464,NN,NN,NN,NN
361913398289645568,NN,NN,N,NN
361701524096815106,NN,NN,NN,NN
361849330941952002,NN,NN,N,NN
362046050481094658,NN,NN,NN,NN
362219926183870466,NN,NN,NN,NN
362253220887789569,NN,NN,N,NN
362171425131470849,P,P,P,P
362224558884929536,NN,NN,NN,NN
362222996661866496,NN,NN,NN,NN
362337512401797121,NN,NN,P,NN
362013358402187264,NN,NN,NN,NN
362212979959267328,NN,NN,NN,NN
362307707287515137,P,P,N,P
362359198262116357,NN,NN,NN,NN
362185921266843649,P,P,NN,P
362110267699630080,P,P,P,P
362012162585145348,NN,NN,NN,NN
362025568125992960,P,P,P,P
362035721961345024,NN,NN,NN,NN
362338305737625600,NN,NN,NN,NN
362339921849098240,NN,NN,P,NN
362067920131592192,NN,NN,NN,NN
362307755333263363,NN,NN,NN,NN
362320700729589760,NN,NN,NN,NN
362330502323109888,NN,NN,NN,NN
362042540876238849,NN,NN,NN,NN
362011874507751425,P,P,P,P
362318825632436226,NN,NN,P,NN
362061953314734080,P,P,NN,P
362286404774006786,P,P,P,P
362290242226618368,NN,NN,NN,NN
362352327337836544,NN,NN,P,NN
362194137392496641,NN,NN,NN,NN
362023806459588609,P,P,P,P
362690121709010944,NN,NN,P,NN
362544938472312833,NN,NN,NN,NN
362713331125075968,NN,NN,P,NN
362653492424351746,NN,NN,NN,NN
362703800802361344,NN,NN,P,NN
362600637483065345,NN,NN,N,NN
362700351738503168,NN,NN,P,NN
362372498790154241,N,NN,N,N
362608592613941249,NN,NN,NN,NN
362590086723940354,NN,NN,P,NN
362651475907837955,P,P,P,P
362715785476972544,NN,NN,NN,NN
362425718199681024,NN,NN,NN,NN
362647374209880064,NN,NN,NN,NN
362401536128729091,NN,NN,NN,NN
362686797727277056,NN,NN,NN,NN
362711679752085504,P,P,NN,P
362367457043816449,P,P,P,P
362596981773840384,NN,NN,P,NN
362644281787289600,P,P,P,P
362527075074195457,P,P,N,P
362372036858884096,P,P,N,P
362393606113333250,NN,NN,NN,NN
362704967284441089,P,P,NN,P
362367819171639296,NN,NN,NN,NN
362387733504729091,P,P,P,P
362767976023343106,P,P,P,P
362748286936940544,NN,N,P,NN
362744950779166720,NN,NN,NN,NN
362753604115238912,NN,NN,P,NN
362773977275445248,NN,NN,NN,NN
362792909931675648,NN,NN,P,NN
362748187636797441,NN,NN,NN,NN
362766211266146304,NN,NN,NN,NN
362732872995581952,P,P,NN,P
362751508984496129,P,P,P,P
362794485891481600,P,P,P,P
362891474783838208,NN,NN,NN,NN
362742739927986176,NN,NN,NN,NN
362894351870877696,NN,NN,P,NN
362756274385350656,NN,NN,P,NN
362873350667763712,NN,NN,NN,NN
341253495296507905,NN,NN,NN,NN
341662080044265472,NN,NN,NN,NN
341954340304613376,NN,NN,NN,NN
342114792892399620,NN,P,P,P
342813160132210688,NN,P,NN,NN
343127210095439872,P,P,P,P
343163797940342784,P,P,P,P
344100848248438784,NN,NN,NN,NN
344596331320459264,N,NN,N,N
344637798428602370,P,P,P,P
344916390463025154,NN,NN,NN,NN
344831234335182850,NN,NN,NN,NN
344610767070433280,NN,N,NN,NN
344954496360804353,NN,NN,NN,NN
345178971941507072,P,P,P,P
345307371595235329,P,P,P,P
345290540763451393,P,P,P,P
345310732042264576,P,P,P,P
345312923704516608,N,NN,N,N
345207384140021760,NN,NN,NN,NN
345313184778973184,P,P,P,P
345326828472369153,P,P,P,P
345314368826773506,NN,NN,NN,NN
345320607619108864,P,P,P,P
345289946250235904,P,P,P,P
345303697275895809,P,P,P,P
345621951735271424,P,P,P,P
345362560113065984,P,P,P,P
345596152344883201,P,P,P,P
345507095195570176,P,P,P,P
345347103121362945,P,P,P,P
345576443289432065,P,P,P,P
345615963678457856,NN,NN,NN,NN
345659467410575362,P,P,P,P
345579271084969986,P,P,P,P
345358582667161600,NN,NN,NN,NN
345603202751791104,P,NN,NN,NN
345651450032029696,NN,NN,NN,NN
345370201468043264,N,N,N,N
345615300051496960,NN,NN,NN,NN
345602353547857920,P,P,P,P
345561719550136320,P,P,P,P
345585864413429760,P,P,P,P
345571419113017345,P,NN,P,P
345375991406923779,NN,P,P,P
345343605189259264,P,NN,NN,NN
345380223774248960,P,P,P,P
345653214772858885,P,P,P,P
345376140241825792,P,P,P,P
345558820371709953,P,P,P,P
345537699438022659,P,P,P,P
345602294366216192,NN,N,N,N
345609386728751104,P,P,P,P
345624168697561090,P,P,P,P
345346755195437056,NN,NN,NN,NN
345583275470909440,P,P,P,P
345645476302962688,NN,NN,NN,NN
345618030539190272,P,P,P,P
345335887497949185,P,P,P,P
345538580271222784,P,P,P,P
345982418693529600,P,P,P,P
346014350382886913,P,P,P,P
345766185868091392,P,P,P,P
345959953934200834,P,P,P,P
345949368647553025,NN,NN,NN,NN
345952021041528832,N,N,N,N
346018820516892672,P,NN,NN,NN
346022727414591488,P,P,P,P
345884076114337792,P,NN,NN,NN
345979720447451137,NN,NN,NN,NN
346004521115320320,P,P,P,P
345948563706093568,P,P,P,P
345955646333652992,P,P,P,P
346043516734013441,NN,NN,NN,NN
345950123236409344,P,P,P,P
345948917306912768,P,P,P,P
345981365092757505,NN,P,P,P
346046656850063360,P,P,P,P
346006605193695232,P,P,P,P
345949270068846592,P,P,P,P
345859033170837506,P,P,P,P
346000771051044864,NN,P,NN,NN
345759659803680770,NN,NN,NN,NN
345938705913114625,P,P,P,P
345949719102640128,P,P,P,P
345933041769799683,P,P,P,P
346001116833648642,P,P,P,P
346003491002654722,P,P,P,P
345732088609263616,P,P,P,P
345959979687219201,P,P,P,P
345979176739811328,P,P,P,P
345966272351195136,P,P,P,P
346027504328384512,P,P,P,P
346001377706782720,P,P,P,P
345949871032909824,P,P,P,P
345956292147417088,P,P,P,P
345982350712254465,P,P,P,P
345911130708926467,P,P,P,P
345938823970172928,P,P,P,P
346024652344266753,P,P,P,P
346015346202906624,NN,NN,NN,NN
345916718222290944,P,P,P,P
346003952359337984,P,P,P,P
345949848975048705,P,P,P,P
345913418005483520,P,P,P,P
346023061490896898,P,P,P,P
345740758013325312,P,P,P,P
346041704429805569,P,P,P,P
345938743502454784,P,NN,NN,NN
345935572960948224,P,NN,NN,NN
345922614931361792,P,P,P,P
345963401572384770,NN,NN,NN,NN
346004242730975233,P,NN,P,P
345848103875788801,NN,NN,NN,NN
345977987113574401,NN,P,NN,NN
346040401142112256,P,P,P,P
345761753176629248,NN,NN,NN,NN
346009751060115456,P,P,P,P
346025526168809472,P,P,P,P
345981450451030016,P,N,NN,NN
345955864521355264,NN,NN,NN,NN
345917322181091330,P,P,P,P
346001139503878144,NN,NN,NN,NN
345981954174373888,NN,P,P,P
345927000835371008,P,P,P,P
345692424120725504,N,N,NN,N
345981821990879232,NN,NN,NN,NN
345904886921166849,NN,NN,NN,NN
345940997131362305,P,P,P,P
345977222890414080,P,P,P,P
346035161378480129,P,P,P,P
346370737780695040,P,P,P,P
346316797642932225,P,NN,NN,NN
346057148469481472,P,P,P,P
346403728523403264,N,N,NN,N
346412607466528770,P,P,P,P
346363185722425344,P,P,P,P
346056377006960640,P,P,P,P
346379735498121217,NN,P,P,P
346364560372023296,P,P,P,P
346370272296828929,P,P,P,P
346370664787243008,P,P,P,P
346363985492316160,P,NN,P,P
346377672278016001,P,NN,P,P
346394873965993984,N,NN,NN,NN
346416008917045248,P,P,P,P
346361113128091648,NN,P,NN,NN
346361930971242496,NN,NN,NN,NN
346361602846642176,N,N,N,N
346376243639377920,P,P,P,P
346068175814807552,P,P,P,P
346334656725139456,P,P,P,P
346377748266242048,P,P,P,P
346068104582942721,NN,NN,NN,NN
346314532571987968,P,P,P,P
346379396870991872,P,P,P,P
346383250639429633,P,P,P,P
346371042220064768,P,P,P,P
346376159602278400,P,P,P,P
346225497329512448,P,P,P,P
346303962670067713,NN,NN,NN,NN
346362775183962112,P,P,P,P
346111154541699074,NN,NN,NN,NN
346372420229267456,P,P,P,P
346379026555879425,P,P,P,P
346322272451182593,P,P,P,P
346373141725057026,P,P,P,P
346066574970613760,NN,NN,NN,NN
346377244857470976,NN,NN,P,NN
346359421523329024,P,P,P,P
346383500716408832,P,P,P,P
346379242709336064,P,P,P,P
346414365110583297,NN,NN,NN,NN
346368368678428672,P,P,P,P
346361825656467456,P,P,P,P
346106616506101760,P,P,P,P
346231710687580161,P,P,NN,P
346399446017388545,NN,NN,NN,NN
346107809152245761,NN,NN,NN,NN
346404059827290112,NN,P,P,P
346382872233512960,P,P,P,P
346373083881410560,P,NN,NN,NN
346380646463193088,NN,NN,NN,NN
346412170453594112,P,P,P,P
346281648490438656,NN,NN,NN,NN
346400059857965056,P,P,P,P
346085932220440577,P,P,P,P
346356353515790337,P,P,P,P
346402345359405056,P,NN,P,P
346377215111462913,P,P,P,P
346377159914446848,N,N,NN,N
346373434420383745,P,P,P,P
346373960734220289,N,N,N,N
346324958047260672,P,P,P,P
346357901474025472,N,NN,N,N
346393148920049665,P,P,P,P
346405754472894465,P,P,P,P
346362095803170816,P,P,P,P
346360868386258946,P,NN,NN,NN
346375118156623873,P,P,P,P
346379088916803585,P,NN,NN,NN
346284732264370176,NN,NN,NN,NN
346312473424572418,P,P,P,P
346323823869693952,P,P,P,P
346377371449978880,P,P,P,P
346072439870062592,NN,NN,NN,NN
346380831029346304,P,P,P,P
346255719764488192,P,P,P,P
346413867867451392,P,P,P,P
346395617741905922,P,P,P,P
346316621113077760,P,P,P,P
346069585025462272,P,P,P,P
346071440472289280,P,P,P,P
346372517935595520,P,P,P,P
346365663109058561,P,P,P,P
346377383017861120,P,P,P,P
346262163859574784,P,P,P,P
346383434656129024,P,P,P,P
346405971989495808,P,P,P,P
346305295598895104,P,P,P,P
346404033256357890,P,P,P,P
346246384481091584,P,P,P,P
346355678601957376,P,NN,NN,NN
346394561557434368,P,P,P,P
346380092156571648,NN,NN,NN,NN
346094814745489408,P,P,P,P
346363573087375360,P,P,P,P
346406570780930048,P,P,P,P
346369818519285761,NN,P,P,P
346357013158187009,P,P,P,P
346378166660657152,P,P,P,P
346383413080641536,P,P,P,P
346364216820781057,P,P,P,P
346385139661672448,P,P,P,P
346362243178442753,NN,P,P,P
346382696290844673,NN,P,NN,NN
346363457890836481,NN,NN,P,NN
346129152191111168,P,P,P,P
346409304506634240,P,P,P,P
346407862177779713,P,P,P,P
346375033859489792,P,P,P,P
346387477935841280,P,P,P,P
346361638414331905,P,P,P,P
346374345209286656,P,P,P,P
346362483335905280,P,P,P,P
346368071050612736,P,P,P,P
346385464871243778,P,P,P,P
346395769894469632,P,P,P,P
346376103138557952,P,NN,NN,NN
346086777834061826,NN,NN,NN,NN
346407942628728832,P,P,P,P
346384958182526976,NN,NN,NN,NN
346146335281524737,P,P,P,P
346365580586143745,P,P,P,P
346383633319329792,P,P,P,P
346384103991570432,P,P,P,P
346386806058672128,P,P,P,P
346342452828966913,P,P,P,P
346379008096759808,NN,N,N,N
346395754727890944,P,P,P,P
346355402008571904,P,P,P,P
346392368859193345,P,P,P,P
346378388992311296,NN,NN,NN,NN
346373508009455616,P,NN,NN,NN
346349900386160640,P,P,P,P
346349600451473409,P,NN,NN,NN
346384586609131520,P,P,P,P
346389561150160896,P,P,P,P
346297732501213185,P,P,P,P
346376988094771202,P,P,P,P
346365602908237824,P,P,P,P
346304735965483008,P,P,P,P
346361768269979648,P,P,P,P
346295816505421824,P,P,P,P
346412662218956800,P,P,P,P
346384208815599616,P,P,P,P
346354068886790146,P,P,P,P
346374510422933505,P,P,P,P
346359981899124736,P,P,P,P
346383009269833728,P,P,P,P
346370757049339904,P,P,P,P
346361557111934976,P,P,P,P
346364259598467072,P,P,P,P
346384299169300480,P,P,P,P
346381302120980480,NN,N,N,N
346394046576599040,P,P,P,P
346414162290810882,P,P,P,P
346379590228381696,P,P,P,P
346383175997616128,NN,NN,NN,NN
346397994855321600,P,P,P,P
346415047536435200,P,P,P,P
346388359771463681,P,P,P,P
346082836454981632,P,P,P,P
346371962869800960,P,P,P,P
346414427983192064,P,P,P,P
346076187312943104,P,P,P,P
346369332143611904,P,P,P,P
346385148763336705,P,P,P,P
346056889165037568,NN,NN,NN,NN
346375088570003457,N,NN,N,N
346385607817297921,P,P,P,P
346371419468337152,P,P,P,P
346374948899676160,P,P,P,P
346372936485195776,NN,NN,NN,NN
346400191622045698,P,P,P,P
346100432340389888,P,P,P,P
346390490809241601,P,P,P,P
346371985401577473,NN,NN,NN,NN
346120693190119424,P,P,P,P
346293871455662080,P,NN,NN,NN
346138026214301696,P,P,P,P
346403342618071040,NN,NN,NN,NN
346414387445256192,P,P,P,P
346322739868602368,NN,NN,NN,NN
346386777877135360,P,P,P,P
346244189920587776,P,P,P,P
346381369917710336,NN,NN,NN,NN
346333804086059008,NN,NN,NN,NN
346071171957137409,P,P,P,P
346380208129060865,P,P,P,P
346086426905047041,P,P,P,P
346378579636006914,NN,NN,NN,NN
346375846577197056,P,P,P,P
346095420864348161,P,P,P,P
346356458155282432,P,P,P,P
346361630856196096,P,P,P,P
346371333199888384,P,P,P,P
346377349132075009,NN,NN,NN,NN
346360319171514369,NN,NN,NN,NN
346092678523543553,P,P,P,P
346739695465664513,P,P,P,P
346770737652170753,NN,NN,NN,NN
346778859263377409,P,P,P,P
346765651685294080,P,P,P,P
346681515742216193,P,P,P,P
346768561919885315,P,P,P,P
346764130667069441,NN,NN,NN,NN
346762834761367555,NN,NN,NN,NN
346764337341399040,P,P,P,P
346767220065587200,P,P,P,P
346757570490404864,P,P,P,P
346769786191089665,P,P,P,P
346755579324268544,P,P,P,P
346776141966737409,P,P,P,P
346769163672514561,P,P,P,P
346773009253666818,N,NN,NN,NN
346759474813497345,NN,NN,NN,NN
346770363075670016,P,P,P,P
346773633756168192,P,P,P,P
346773398095003648,NN,NN,NN,NN
346769850695315456,NN,N,NN,NN
346776159343742976,P,P,P,P
346759041474777091,P,P,P,P
346769899349241856,NN,NN,NN,NN
346772709742620672,P,P,P,P
346767509552246785,P,P,P,P
346725509096415233,P,P,P,P
346775379060596736,NN,NN,NN,NN
346772257005248512,P,P,P,P
346776320967073792,P,P,P,P
346777167209840640,P,P,P,P
346773310425669632,P,P,P,P
346749109929123842,NN,NN,NN,NN
346768102060601344,NN,NN,NN,NN
346770143600316416,P,P,P,P
346753612988432384,P,P,P,P
346760669833613312,P,P,P,P
346774741794820097,P,P,P,P
346770112365355008,P,P,P,P
346761207014912000,P,P,P,P
346766970051522561,P,P,P,P
346771345952104448,P,P,P,P
346767318187126785,NN,NN,NN,NN
346773527996801027,P,P,P,P
346778809791557632,P,P,P,P
346722477700952064,N,NN,NN,NN
346743309286404098,P,P,P,P
346766178401787904,N,N,P,N
346767399267205120,N,N,N,N
346769808605466626,NN,NN,NN,NN
346775903394725888,P,P,P,P
